name,review_count,rating,distance,price,location.address1,station latitude,station longitude,number of bikes,station id
Courthouse Kabob,124,9.0,682.8219458431973,2.0,2045 Wilson Blvd,38.897612,-77.080851,3.0,40
Buuz Thai Eatery,278,8.0,557.1822190546209,2.0,1926 Wilson Blvd,38.897612,-77.080851,3.0,40
"Bayou Bakery, Coffee Bar & Eatery",971,7.0,766.9885183245,2.0,1515 N Courthouse Rd,38.897612,-77.080851,3.0,40
Three Whistles,86,9.0,1263.6333762075344,1.0,2719 Wilson Blvd,38.897612,-77.080851,3.0,40
Delia's,617,8.0,245.2537917486411,2.0,209 Hoffman St,38.801111,-77.068952,4.0,41
Rus Uz - Alexandria,130,9.0,199.7884458494468,2.0,210 Swamp Fox Rd,38.801111,-77.068952,4.0,41
Sweet Fire Donna's,856,8.0,647.1511107268515,2.0,510 John Carlyle St,38.801111,-77.068952,4.0,41
Bad Ass Coffee of Hawaii,49,9.0,294.97222728787193,,2466 Mandeville Ln,38.801111,-77.068952,4.0,41
Tequila & Taco,409,8.0,626.593350004953,2.0,540 John Carlyle St,38.801111,-77.068952,4.0,41
Whiskey & Oyster,302,8.0,664.4106189836484,2.0,301 John Carlyle St,38.801111,-77.068952,4.0,41
Ted's Montana Grill - Alexandria,479,7.0,257.8229716301496,2.0,2451 Eisenhower Ave,38.801111,-77.068952,4.0,41
Bistro Eighteen90,6,8.0,443.98318793914837,,2460 Eisenhower Ave,38.801111,-77.068952,4.0,41
Joe Theismann's Restaurant,928,8.0,952.6141881734889,2.0,1800A Diagonal Rd,38.801111,-77.068952,4.0,41
Trademark Drink And Eat,209,7.0,388.14109081708403,2.0,2080 Jamieson Ave,38.801111,-77.068952,4.0,41
Nando's Peri-Peri,11,7.0,321.11437132893025,2.0,2462 Mandeville Ln,38.801111,-77.068952,4.0,41
Galae Thai,353,7.0,218.13214507492768,2.0,215 Swamp Fox Rd,38.801111,-77.068952,4.0,41
2 Jefes Tex- Mex,64,9.0,807.1848567192783,2.0,2249 Huntington Ave,38.801111,-77.068952,4.0,41
Pasara Thai,312,7.0,505.89826406413465,2.0,2051 Jamieson Ave,38.801111,-77.068952,4.0,41
Bistro Sancerre,144,8.0,831.434435210868,2.0,1725 Duke St,38.801111,-77.068952,4.0,41
Roundhouse Cafe,9,7.0,409.05463695895554,1.0,600 Dulany St,38.801111,-77.068952,4.0,41
San Antonio Bar & Grill,292,5.0,233.50364300562373,2.0,200 Swamp Fox Rd,38.801111,-77.068952,4.0,41
Table Talk,577,7.0,907.0756132740054,1.0,1623 Duke St,38.801111,-77.068952,4.0,41
Sprig's Coffee and Pastry Cafe,29,10.0,374.65686404231707,,2050 Ballenger Ave,38.801111,-77.068952,4.0,41
Samurai Hibachi Sushi and Bar,42,5.0,432.7503114665606,,2016 Eisenhower Ave,38.801111,-77.068952,4.0,41
Ruthie's All-Day,807,9.0,828.3467725069813,2.0,3411 5th St S,38.869442,-77.104503,5.0,42
Jarochita #2,106,8.0,377.4665820242215,1.0,85 N Glebe Rd,38.869442,-77.104503,5.0,42
Sofia's Pupuseria,133,9.0,1340.195224178129,1.0,3610 Columbia Pike,38.869442,-77.104503,5.0,42
Pupuseria Doña Azucena,212,8.0,365.4605213035225,1.0,71 N Glebe Rd,38.869442,-77.104503,5.0,42
El Paso Cafe,508,8.0,474.5411586185343,2.0,4235 N Pershing Dr,38.869442,-77.104503,5.0,42
Zavaleta’s Mariscos Bar,0,0.0,370.24440291359525,,77 N Glebe Rd,38.869442,-77.104503,5.0,42
Thai Curry,463,8.0,539.4449378334186,2.0,307 N Glebe Rd,38.869442,-77.104503,5.0,42
Ravi Kabob House,794,8.0,535.019004047991,2.0,305 N Glebe Rd,38.869442,-77.104503,5.0,42
The Broiler,341,8.0,1295.8117669146861,2.0,3601 Columbia Pike,38.869442,-77.104503,5.0,42
Ricky's Pub & Grill,12,9.0,477.86817060354355,,237 N Glebe Rd,38.869442,-77.104503,5.0,42
Super Pollo,402,8.0,994.910157167265,1.0,550 N Quincy St,38.869442,-77.104503,5.0,42
Tres Generaciones restaurant,1,10.0,370.34407960946174,,36 S Glebe Rd,38.869442,-77.104503,5.0,42
Ravi Kabob House II,139,8.0,438.6174001174617,2.0,250 N Glebe Rd,38.869442,-77.104503,5.0,42
McDonald's,48,4.0,295.73926544004615,1.0,40 N Glebe Rd,38.869442,-77.104503,5.0,42
Ravi Chatkhara,17,7.0,525.4339293281585,1.0,303 N Glebe Rd,38.869442,-77.104503,5.0,42
Eastern Carryout,73,6.0,558.3221174532301,1.0,319 N Glebe Rd,38.869442,-77.104503,5.0,42
China Express,52,5.0,360.3078877874721,1.0,81 N Glebe Rd,38.869442,-77.104503,5.0,42
Masala Express,346,8.0,1083.77741017026,1.0,2622-A N Pershing Dr,38.869442,-77.104503,5.0,42
Popeyes Louisiana Kitchen,116,4.0,475.92271173643206,1.0,4241 N Pershing Dr,38.869442,-77.104503,5.0,42
Crepe Love Truck,55,8.0,818.0496786381367,1.0,407 Maple Ave E,38.869442,-77.104503,5.0,42
Tupelo Honey Southern Kitchen & Bar,2392,8.0,894.4577502682012,2.0,1616 N Troy St,38.894941,-77.09169,8.0,43
Seamore's - Arlington,155,9.0,719.7774240254603,,2815 Clarendon Blvd,38.894941,-77.09169,8.0,43
Ambar,1879,9.0,706.6540381214346,3.0,2901 Wilson Blvd,38.894941,-77.09169,8.0,43
Three Whistles,86,9.0,593.2821499278646,1.0,2719 Wilson Blvd,38.894941,-77.09169,8.0,43
Mejana,814,8.0,629.5360034626738,2.0,2300 Wilson Blvd,38.894941,-77.09169,8.0,43
Green Pig Bistro,1109,8.0,981.9509178048486,2.0,1025 N Fillmore St,38.894941,-77.09169,8.0,43
Brass Rabbit Pub,96,9.0,899.1595888860976,2.0,1210 N Garfield St,38.894941,-77.09169,8.0,43
Buena Vida,434,8.0,737.9383705776326,2.0,2900 Wilson Blvd,38.894941,-77.09169,8.0,43
Takeshi Sushi,138,9.0,588.803423272304,2.0,2424 Wilson Blvd,38.894941,-77.09169,8.0,43
Uncommon Luncheonette,83,8.0,1005.6779529884191,2.0,1028 N Garfield St,38.894941,-77.09169,8.0,43
Mazaro Italian Restaurant,226,8.0,718.6891774683095,2.0,2909 Wilson Blvd,38.894941,-77.09169,8.0,43
Mumu Cafe,21,10.0,547.0189882078239,,1924 N Uhle St,38.894941,-77.09169,8.0,43
Mehran Restaurant,35,9.0,599.5563222192333,2.0,2721 Wilson Blvd,38.894941,-77.09169,8.0,43
Chicken + Whiskey,15,8.0,788.0163464759514,,3033 Wilson Blvd,38.894941,-77.09169,8.0,43
Four Sisters Grill,596,8.0,871.8189349080656,2.0,3035 Clarendon Blvd,38.894941,-77.09169,8.0,43
Verre Wine Bar,165,9.0,565.9976524115369,2.0,2415 Wilson Blvd,38.894941,-77.09169,8.0,43
Gyu-Kaku Japanese BBQ,524,8.0,956.6746784289238,3.0,1119 N Hudson St,38.894941,-77.09169,8.0,43
Courthaus Social,481,8.0,690.3564399553205,2.0,2300 Clarendon Blvd,38.894941,-77.09169,8.0,43
BIBIMIX,253,8.0,954.5688744390411,2.0,1910 Wilson Blvd,38.894941,-77.09169,8.0,43
Smokecraft Modern Barbecue,382,9.0,1023.4213059404815,2.0,1051 N Highland St,38.894941,-77.09169,8.0,43
Inca Social,220,8.0,185.54008715233937,2.0,1776 Wilson Blvd,38.892164,-77.079375,1.0,44
Toryumon Japanese House,192,9.0,259.15505463668194,2.0,1650 Wilson Blvd,38.892164,-77.079375,1.0,44
Tupelo Honey Southern Kitchen & Bar,2392,8.0,222.59831371708523,2.0,1616 N Troy St,38.892164,-77.079375,1.0,44
Barley Mac,831,8.0,276.69904170278033,2.0,1600 Wilson Blvd,38.892164,-77.079375,1.0,44
Salt,195,9.0,803.2260165549342,3.0,1201 Wilson Blvd,38.892164,-77.079375,1.0,44
Mele Bistro,514,8.0,225.67132038165326,3.0,1723 Wilson Blvd,38.892164,-77.079375,1.0,44
Guerra Steakhouse,89,9.0,231.89027912574392,,1725 Wilson Blvd,38.892164,-77.079375,1.0,44
Open Road - Rosslyn,116,9.0,803.2260165549342,2.0,1201 Wilson Blvd,38.892164,-77.079375,1.0,44
Quinn's On The Corner,290,8.0,185.54008715233937,2.0,1776 Wilson Blvd,38.892164,-77.079375,1.0,44
BIBIMIX,253,8.0,157.66853793004998,2.0,1910 Wilson Blvd,38.892164,-77.079375,1.0,44
Assembly,93,8.0,761.3843812524303,2.0,1700 N Moore St,38.892164,-77.079375,1.0,44
Il Radicchio,345,8.0,91.96107006404448,2.0,1801 Clarendon Blvd,38.892164,-77.079375,1.0,44
Sfoglina Rosslyn,235,8.0,819.5988564850563,3.0,1100 Wilson Blvd,38.892164,-77.079375,1.0,44
Pho 75,1981,8.0,230.50662897164764,2.0,1721 Wilson Blvd,38.892164,-77.079375,1.0,44
Saigon Noodles & Grill,177,8.0,205.6631334170873,2.0,1800 Wilson Blvd,38.892164,-77.079375,1.0,44
Buuz Thai Eatery,278,8.0,181.00508576515875,2.0,1926 Wilson Blvd,38.892164,-77.079375,1.0,44
The Simple Greek,137,8.0,224.57214490995125,1.0,1731 Wilson Blvd,38.892164,-77.079375,1.0,44
The Happy Eatery,208,9.0,865.7349025458482,2.0,1800 N Lynn St,38.892164,-77.079375,1.0,44
Open Kitchen,19,8.0,612.3808243801751,,1300 17th St N,38.892164,-77.079375,1.0,44
Rhodeside Grill,445,7.0,117.2792679314428,2.0,1836 Wilson Blvd,38.892164,-77.079375,1.0,44
New York Deli,7,8.0,595.1674887016221,1.0,9601 Blackwell Rd,39.106971,-77.192645,5.0,45
Sandwiches & Such,10,10.0,301.9893535239481,,15215 Shady Grove Rd,39.106971,-77.192645,5.0,45
LJ's Cafe,39,9.0,137.08458511659546,1.0,9210 Corporate Blvd,39.106971,-77.192645,5.0,45
Passion Bakery Cafe,23,8.0,609.44482696016,,9613 Medical Center Dr,39.106971,-77.192645,5.0,45
That's Amore,236,6.0,306.96043204518855,2.0,15201 Shady Grove Rd,39.106971,-77.192645,5.0,45
Farmsook Happiness Thai Kitchen,186,9.0,1045.9715187088157,2.0,800 King Farm Blvd,39.106971,-77.192645,5.0,45
King Farm Grill,15,7.0,827.7108762547495,2.0,920 King Farm Blvd,39.106971,-77.192645,5.0,45
Naked Lunch,26,9.0,1003.6850836569349,2.0,10 Upper Rock Cir,39.106971,-77.192645,5.0,45
Guapo's Restaurant,721,7.0,974.257598963541,2.0,9811 Washington Blvd,39.106971,-77.192645,5.0,45
The Bench,30,6.0,985.3693021850313,2.0,9751 Washingtonian Blvd,39.106971,-77.192645,5.0,45
Young's Deli,6,9.0,986.6021164275561,2.0,9715 Medical Ctr Dr,39.106971,-77.192645,5.0,45
Captain Mori’s Seafood,5,6.0,317.75445137866586,,15201 Shady Grove Rd,39.106971,-77.192645,5.0,45
Cafe Crossroads Rio,3,9.0,919.8009063753632,2.0,9801 Washingtonian Blvd,39.106971,-77.192645,5.0,45
Nirvana Bistro & Lounge,4,4.0,529.6939778356965,,3 Research Ct,39.106971,-77.192645,5.0,45
Cava,118,7.0,848.4808815504346,2.0,28 Upper Rock Cir,39.106971,-77.192645,5.0,45
Research Court Deli,10,8.0,505.81075292405006,1.0,1 Research Ct,39.106971,-77.192645,5.0,45
Freshii,90,7.0,571.3925703903607,1.0,9613 E Medical Center Dr,39.106971,-77.192645,5.0,45
Majestic Cafe & Catering,11,6.0,281.92688619396387,1.0,15200 Shady Grove Rd,39.106971,-77.192645,5.0,45
Bento Sushi,0,0.0,997.9716814881393,,14939 Shady Grove Rd,39.106971,-77.192645,5.0,45
Gallery Cafe,6,8.0,573.717914734159,,9711 Washingtonian Blvd,39.106971,-77.192645,5.0,45
Coastal Flats,1265,8.0,967.1922706882979,2.0,135 Crown Park Ave,39.106152,-77.202354,2.0,46
Spicelife Indian Fare,299,9.0,1006.897360143839,2.0,128 Ellington Blvd,39.106152,-77.202354,2.0,46
Passion Bakery Cafe,23,8.0,626.8538630829739,,9613 Medical Center Dr,39.106152,-77.202354,2.0,46
New York Deli,7,8.0,960.3268727891201,1.0,9601 Blackwell Rd,39.106152,-77.202354,2.0,46
Old Town Pour House - Gaithersburg,606,7.0,968.2709624568486,2.0,212 Ellington Blvd,39.106152,-77.202354,2.0,46
Ted's Bulletin,750,7.0,948.2379938566289,2.0,220 Ellington Blvd,39.106152,-77.202354,2.0,46
Mezeh - Gaithersburg,253,8.0,889.2097117322783,2.0,262 Crown Park Ave,39.106152,-77.202354,2.0,46
Guapo's Restaurant,721,7.0,1111.525817008523,2.0,9811 Washington Blvd,39.106152,-77.202354,2.0,46
Young's Deli,6,9.0,868.9010454536326,2.0,9715 Medical Ctr Dr,39.106152,-77.202354,2.0,46
Mama Wok,183,6.0,988.9744578775822,2.0,9900 Key W Ave,39.106152,-77.202354,2.0,46
Cafe Crossroads Rio,3,9.0,1087.4456037802524,2.0,9801 Washingtonian Blvd,39.106152,-77.202354,2.0,46
Ruth's Chris Steak House,380,7.0,1048.9352717691766,3.0,106 Crown Park Ave,39.106152,-77.202354,2.0,46
&pizza - Gaithersburg,310,8.0,900.3107529771679,1.0,258 Crown Park Ave,39.106152,-77.202354,2.0,46
Cinnaholic,161,8.0,932.991457598618,1.0,230 Crown Park Ave,39.106152,-77.202354,2.0,46
LJ's Cafe,39,9.0,962.9755354078582,1.0,9210 Corporate Blvd,39.106152,-77.202354,2.0,46
Paladar Latin Kitchen & Rum Bar,715,7.0,921.2875162148845,2.0,203 Crown Park Ave,39.106152,-77.202354,2.0,46
Asia Nine,317,7.0,903.0406024756946,2.0,254 Crown Park Ave,39.106152,-77.202354,2.0,46
Freshii,90,7.0,611.2535139580582,1.0,9613 E Medical Center Dr,39.106152,-77.202354,2.0,46
la Madeleine,217,6.0,919.3306348109022,2.0,242 Crown Park Ave,39.106152,-77.202354,2.0,46
Bento Sushi,0,0.0,1261.1353567093702,,14939 Shady Grove Rd,39.106152,-77.202354,2.0,46
Matt and Tony's All Day Kitchen Bar,546,9.0,488.7253196370725,2.0,1501 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Dos Hermanos Fine Tex Mex,15,7.0,34.68139269151382,,1603 Commonwealth Ave,38.82005823354218,-77.06282079219818,7.0,47
Del Ray Cafe,815,8.0,609.152242410662,2.0,205 E Howell Ave,38.82005823354218,-77.06282079219818,7.0,47
Gostov Boulangerie & Brasserie,21,8.0,766.0560175642825,,2213 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Kaizen Tavern,211,8.0,573.5484901062564,2.0,1909 Mount Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Rubia’s,11,8.0,817.2045567897717,,2309 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Front Porch,72,7.0,588.5409024235503,2.0,2006 Mount Vernon,38.82005823354218,-77.06282079219818,7.0,47
Dreampt,1,10.0,748.4781868905847,,2218 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Lena's Wood-Fired Pizza & Tap,1376,8.0,946.83534396062,2.0,401 E Braddock Rd,38.82005823354218,-77.06282079219818,7.0,47
Holy Cow,748,8.0,796.2145677036459,2.0,2312 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Junction Bakery & Bistro,409,7.0,424.36238634938354,2.0,1508 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Evening Star Cafe,615,7.0,580.9222852090031,2.0,2000 Mount Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Rosemarino D'Italia,185,8.0,570.05997839358,2.0,1905 Mount Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Al's Steakhouse ,346,7.0,440.11554638227904,2.0,1504 Mount Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Cheesetique,801,8.0,889.5018299247371,2.0,2411 Mount Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Bagel Uprising,128,8.0,825.7243580393722,1.0,2307A Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
The Alley at Stomping Ground,1,10.0,817.2045567897717,,2309 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Bella Napoli,177,7.0,516.2858268814083,2.0,1310 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Market 2 Market,162,8.0,762.7531020089009,1.0,116 E Del Ray Ave,38.82005823354218,-77.06282079219818,7.0,47
South China,353,8.0,516.2391637063077,1.0,1302 Mt Vernon Ave,38.82005823354218,-77.06282079219818,7.0,47
Meridian Pint,78,8.0,906.960124929585,2.0,6035 Wilson Blvd,38.880992,-77.135271,11.0,48
Stray Cat Bar & Grill,4,10.0,727.2551730392851,,5866 Washington Blvd,38.880992,-77.135271,11.0,48
The Italian Store,352,8.0,609.3593079592584,2.0,5837 Washington Blvd,38.880992,-77.135271,11.0,48
King Of Koshary,96,9.0,798.0336890026972,,5515 Wilson Blvd,38.880992,-77.135271,11.0,48
Lost Dog Café & Gourmet Pizza Deli,743,8.0,750.2036536270289,2.0,5876 Washington Blvd,38.880992,-77.135271,11.0,48
La Union Restaurant,302,9.0,785.310329577203,2.0,5517 Wilson Blvd,38.880992,-77.135271,11.0,48
Westover Market,108,8.0,709.9518157274475,2.0,5836 Washington Blvd,38.880992,-77.135271,11.0,48
Thai Noy Restaurant,189,8.0,763.2101166309836,2.0,5880 N Washington Blvd,38.880992,-77.135271,11.0,48
J'aimemadeleine,6,9.0,863.4280516485422,,1644 N McKinley Rd,38.880992,-77.135271,11.0,48
Lebanese Taverna,238,7.0,795.9063418641915,2.0,5900 Washington Blvd,38.880992,-77.135271,11.0,48
Lebanese Taverna,0,0.0,795.9063418641915,,5900 WASHINGTON BLVD,38.880992,-77.135271,11.0,48
Grand Hunan,73,5.0,664.2626244030643,2.0,5845 Washington Blvd,38.880992,-77.135271,11.0,48
Pizza Boli's,85,6.0,901.2393419792118,1.0,6033 Wilson Blvd,38.880992,-77.135271,11.0,48
Subway,4,5.0,1126.975114287592,1.0,1701 N George Mason Dr,38.880992,-77.135271,11.0,48
Yayla Bistro,654,9.0,547.4234507453174,2.0,2201 N Westmoreland St,38.88532071975074,-77.15642720460892,0.0,49
Yume Sushi,737,9.0,523.1539147436333,3.0,2121 N Westmoreland St,38.88532071975074,-77.15642720460892,0.0,49
Cafe Kindred,538,8.0,781.9761794466506,2.0,450 N Washington St,38.88532071975074,-77.15642720460892,0.0,49
LCD - La Côte D'Or Café,196,8.0,564.5438611504841,3.0,6876 Langston Blvd,38.88532071975074,-77.15642720460892,0.0,49
Cafe Colline,70,8.0,102.47384572118382,,4536 Lee Hwy,38.898301,-77.118009,3.0,50
Metro 29 Diner Restaurant,687,7.0,420.01307931937237,2.0,4711 Lee Hwy,38.898301,-77.118009,3.0,50
Bostan Uyghur Cuisine,81,9.0,916.0360760053957,,3911 Lee Hwy,38.898301,-77.118009,3.0,50
Crisp & Juicy,265,6.0,107.29153785035997,1.0,4540 Cherry Hill Rd,38.898301,-77.118009,3.0,50
Pines of Florence,139,9.0,981.123548481435,2.0,2109 N Pollard St,38.898301,-77.118009,3.0,50
Lebanese Taverna Market,143,8.0,98.36281685684978,2.0,4400 Old Dominion Dr,38.898301,-77.118009,3.0,50
Old Dominion Pizza Company,98,8.0,52.118517309566144,,4514 Cherry Hill Rd,38.898301,-77.118009,3.0,50
Cowboy Cafe,201,7.0,651.0646221681235,2.0,4792 Lee Hwy,38.898301,-77.118009,3.0,50
Tuna Restaurant,36,9.0,988.5914435794423,,3813 Langston Blvd,38.898301,-77.118009,3.0,50
Billy's Deli/Cafe,14,7.0,922.3188391590401,,3907 Lee Hwy,38.898301,-77.118009,3.0,50
Chipotle Mexican Grill,108,3.0,64.52104957295116,1.0,4520 Lee Hwy,38.898301,-77.118009,3.0,50
Thirsty Bernie,216,6.0,406.432428000479,2.0,2163 N Glebe Rd,38.898301,-77.118009,3.0,50
Ruffino's Spaghetti House,227,6.0,545.9022299803607,2.0,4763 Lee Hwy,38.898301,-77.118009,3.0,50
Heidelberg Pastry Shoppe,449,8.0,861.6005094558069,1.0,2150 N Culpeper St,38.898301,-77.118009,3.0,50
Minerva Express,71,8.0,695.3274949994457,1.0,4815 Lee Hwy,38.898301,-77.118009,3.0,50
Hunan Village,57,6.0,565.1922928444178,1.0,4775 Lee Hwy,38.898301,-77.118009,3.0,50
McDonald's,62,3.0,745.5495680612158,1.0,4834 Lee Hwy,38.898301,-77.118009,3.0,50
Taco Bell,80,4.0,875.3306882434072,1.0,4923 Lee Hwy,38.898301,-77.118009,3.0,50
Domino's Pizza,62,5.0,685.6095306754933,1.0,4811 Lee Hwy,38.898301,-77.118009,3.0,50
KFC,30,4.0,907.7405663111757,1.0,4901 Lee Hwy,38.898301,-77.118009,3.0,50
New York Deli,7,8.0,439.9830918103065,1.0,9601 Blackwell Rd,39.105295,-77.194774,4.0,51
Passion Bakery Cafe,23,8.0,352.9924087972536,,9613 Medical Center Dr,39.105295,-77.194774,4.0,51
Poyoteca,109,9.0,959.9234289926133,,14921 Shady Grove Rd,39.105295,-77.194774,4.0,51
Sandwiches & Such,10,10.0,494.3419367635118,,15215 Shady Grove Rd,39.105295,-77.194774,4.0,51
LJ's Cafe,39,9.0,334.3477720587855,1.0,9210 Corporate Blvd,39.105295,-77.194774,4.0,51
That's Amore,236,6.0,437.23120570865467,2.0,15201 Shady Grove Rd,39.105295,-77.194774,4.0,51
King Farm Grill,15,7.0,1067.6876164492983,2.0,920 King Farm Blvd,39.105295,-77.194774,4.0,51
Freshii,90,7.0,313.5834032822515,1.0,9613 E Medical Center Dr,39.105295,-77.194774,4.0,51
Young's Deli,6,9.0,740.0436525179564,2.0,9715 Medical Ctr Dr,39.105295,-77.194774,4.0,51
St. Veg,323,9.0,973.517825705233,2.0,14929 Shady Grove Rd,39.105295,-77.194774,4.0,51
Mezeh - Gaithersburg,253,8.0,1273.3840438790314,2.0,262 Crown Park Ave,39.105295,-77.194774,4.0,51
Mamma Lucia,381,7.0,952.2639939199861,2.0,14921 Shady Grove Rd,39.105295,-77.194774,4.0,51
Taipei Tokyo,255,6.0,967.9294247427033,2.0,14921 Shady Grove Rd,39.105295,-77.194774,4.0,51
Naked Lunch,26,9.0,1265.347915571817,2.0,10 Upper Rock Cir,39.105295,-77.194774,4.0,51
Captain Mori’s Seafood,5,6.0,443.20412246463474,,15201 Shady Grove Rd,39.105295,-77.194774,4.0,51
Cava,118,7.0,1108.9429290425771,2.0,28 Upper Rock Cir,39.105295,-77.194774,4.0,51
Nirvana Bistro & Lounge,4,4.0,748.2261592645644,,3 Research Ct,39.105295,-77.194774,4.0,51
Research Court Deli,10,8.0,721.8582396971741,1.0,1 Research Ct,39.105295,-77.194774,4.0,51
Wingstop,179,7.0,1007.1221109213459,1.0,14925 Shady Grove Rd,39.105295,-77.194774,4.0,51
Moby Dick House of Kabob,258,6.0,948.8331867348078,2.0,14929-A Shady Grove Rd,39.105295,-77.194774,4.0,51
Ada’s on the River,543,8.0,474.28873578778973,,3 Pioneer Mill Way,38.799267,-77.0447,14.0,52
Vola's Dockside Grill & Hi-Tide Lounge,2418,9.0,706.4559087500394,2.0,101 N Union St,38.799267,-77.0447,14.0,52
BARCA Pier & Wine Bar,419,8.0,458.6054181594237,,2 Pioneer Mill Way,38.799267,-77.0447,14.0,52
The Majestic,736,9.0,824.6822828115666,2.0,911 King St,38.799267,-77.0447,14.0,52
Virtue Feed & Grain,2498,8.0,643.4369258505964,2.0,106 S Union St,38.799267,-77.0447,14.0,52
Chadwicks,847,8.0,565.345905212052,2.0,203 Strand St,38.799267,-77.0447,14.0,52
Old Hat Bar,34,10.0,703.9130659236466,,112 N Saint Asaph St,38.799267,-77.0447,14.0,52
Hummingbird Bar & Kitchen,316,7.0,492.0309881327199,2.0,220 S Union St,38.799267,-77.0447,14.0,52
Virginia's Darling,48,8.0,512.8153319653861,,277 S Washington St,38.799267,-77.0447,14.0,52
Josephine Restaurant,73,8.0,593.6501162750989,,109 S St Asaph St,38.799267,-77.0447,14.0,52
Mia's Italian Kitchen,1045,8.0,653.6052006866321,2.0,100 King St,38.799267,-77.0447,14.0,52
The Warehouse,840,8.0,597.8738157428656,2.0,214 King St,38.799267,-77.0447,14.0,52
Cafe Du Soleil,132,8.0,490.22229239087045,2.0,215 S Union St,38.799267,-77.0447,14.0,52
Hen Quarter,1479,8.0,752.6753356863937,2.0,801 King St,38.799267,-77.0447,14.0,52
Faccia Luna,374,8.0,486.62589967777353,2.0,823 S Washington St,38.799267,-77.0447,14.0,52
Alice Comfort Cocktail,5,10.0,701.7745391512542,,724 King St,38.799267,-77.0447,14.0,52
Elaine’s,58,8.0,859.0827910069648,,208 Queen St,38.799267,-77.0447,14.0,52
Thai Signature,234,9.0,694.6884812032943,2.0,722 King St,38.799267,-77.0447,14.0,52
1799 Prime Steak & Seafood,253,8.0,549.9476694615706,3.0,110 S Pitt St,38.799267,-77.0447,14.0,52
The People's Drug,325,8.0,805.2518626065604,2.0,103 N Alfred St,38.799267,-77.0447,14.0,52
All Set Restaurant & Bar,1053,8.0,944.2064947664827,2.0,8630 Fenton St,38.995681,-77.038721,2.0,53
Cubano's Restaurant,608,8.0,737.3924167712255,2.0,1201 Fidler Ln,38.995681,-77.038721,2.0,53
La Malinche,583,8.0,968.2221346115618,2.0,8622 Colesville Rd,38.995681,-77.038721,2.0,53
J Hollingers Watermans Chophouse,61,8.0,938.1231340014635,3.0,8606 Colesville Rd,38.995681,-77.038721,2.0,53
Parkway Deli & Restaurant,850,8.0,952.723922447736,2.0,8317 Grubb Rd,38.995681,-77.038721,2.0,53
